id,titre,matiere,score,nb_flashcards,nb_fiches,raisons
1439,2307817_BEILOUNY EMMA L2 numérique en droit Janvier 2024 Anglais 1er semestre,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1445,2407000_FAHLOUN NELIA L2 numérique en droit Janvier 2025 Droit civil 1 (les obligations),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1446,DCO 12 - Mise à jour Semaine 12,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1447,DCO 5 - mise à jour,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1448,DCO1_2024-2025_Méthode fiche darrêt,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1450,DCO1_2024-2025_Méthodologie du cas pratique (1),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1451,DCO1_2024-2025_Méthodologie du cas pratique (2),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1452,MAJ - semaine 9- Les effets du contrat à l_égard des tiers,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1453,HDO Semaine 10 - La liberté contractuelle et ses limites,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1454,"HDO Semaine 12 - Contrats consensuels, solennels et réels",Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1455,HDO Semaine 2 - L’œuvre juridique de l’empereur Justinien (I),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1456,HDO Semaine 3 - L’œuvre juridique de l’empereur Justinien (I),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1457,HDO Semaine 4 - La redécouverte (résurgence) du droit romain en Europe occidentale au Moyen-Âge (I),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1458,HDO Semaine 5 - La redécouverte (résurgence) du droit romain en Europe occidentale au Moyen-Âge (II),Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1459,HDO Semaine 6 - Les définitions de lobligation,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
1460,HDO Semaine 9 - La définition du contrat,Licence 2 - Semestre 3,8,0,0,"aucune fiche, aucune flashcard"
21,Lien quizzlet _inversé_ tout chapitres,Droit public,5,20,0,aucune fiche
32,Liens Quizlet,Droit public,5,23,0,aucune fiche
334,2307817_BEILOUNY EMMA L3 numérique en droit Janvier 2025 Droit du travail 1 (relations individuelles de travail),Questions sociales,5,60,0,aucune fiche
420,2207021_COTIC BELLOUBE CATARINA L3 numérique en droit Mai 2025 Droit de l_Union europeenne 2,Relations internationales,5,20,0,aucune fiche
463,Ch. 20 Transparence,Questions contemporaines,5,20,0,aucune fiche
464,Ch. 20 Transparence_,Questions contemporaines,5,20,0,aucune fiche
465,Chapitre 13 - Médias et Démocratie,Questions contemporaines,5,20,0,aucune fiche
466,"Chapitre 22 - Nations, patries, des appartenances à dépasser",Questions contemporaines,5,20,0,aucune fiche
467,Chapitre 26 - Faut-il craindre le populisme,Questions contemporaines,5,20,0,aucune fiche
468,Cours,Questions contemporaines,5,60,0,aucune fiche
469,Exposé QC droit à mourir_,Questions contemporaines,5,20,0,aucune fiche
470,"Fiche _ Rousseau, Du contrat social",Questions contemporaines,5,20,0,aucune fiche
472,L_impôt sur les riches - QC,Questions contemporaines,5,20,0,aucune fiche
473,La fraternité est-elle une valeur périmée,Questions contemporaines,5,20,0,aucune fiche
474,La justice en procès,Questions contemporaines,5,20,0,aucune fiche
475,Le sport est-il l_opium des sociétés contemporaines,Questions contemporaines,5,20,0,aucune fiche
476,L’exigence de transparence dans les démocraties contemporaines,Questions contemporaines,5,20,0,aucune fiche
477,Qu_est ce qu_être français,Questions contemporaines,5,20,0,aucune fiche
478,Résumés livres,Questions contemporaines,5,30,0,aucune fiche
479,Démocratie,Questions contemporaines,5,20,0,aucune fiche
481,Fiche notion _ La démocratie,Questions contemporaines,5,20,0,aucune fiche
482,Fiche notion pluridisciplinaire _ LE POUVOIR,Questions contemporaines,5,20,0,aucune fiche
483,Le peuple,Questions contemporaines,5,20,0,aucune fiche
484,Le pouvoir et l_Autorité,Questions contemporaines,5,20,0,aucune fiche
488,Corrigé Composition Louise Foutrel (1),Droit public,5,20,0,aucune fiche
489,Jurisprudence du Conseil constitutionnel,Droit public,5,20,0,aucune fiche
490,Les arrêts,Droit public,5,20,0,aucune fiche
491,Lien quizzlet _inversé_ tout chapitres,Droit public,5,20,0,aucune fiche
494,Fiche hierarchie des normes,Droit public,5,20,0,aucune fiche
495,Fiche sur les acteurs qui contrôlent le respect de la hiérarchie des normes,Droit public,5,20,0,aucune fiche
496,Fiche technique _ Les sources du droit public et la hiérarchie des normes,Droit public,5,20,0,aucune fiche
497,Introduction - Le contrôle du respect de la hiérarchie des normes - Lina Dienakwiza-Lusakweno,Droit public,5,20,0,aucune fiche
498,L_exigence de qualité des normes_,Droit public,5,20,0,aucune fiche
499,La hiérarchie des normes de droit de l’UE,Droit public,5,20,0,aucune fiche
500,Le contrôle de légalité de l’acte administratif,Droit public,5,20,0,aucune fiche
502,Liens Quizlet,Droit public,5,20,0,aucune fiche
505,II- La dualité des ordres de juridictions,Droit public,5,20,0,aucune fiche
506,La répartition des compétences juridictionnelles entre juridictions administratives et juridictions judicaires,Droit public,5,20,0,aucune fiche
507,Lien quizlet_,Droit public,5,20,0,aucune fiche
508,"Code général de la fonction publique, livre 1 _ résumé",Droit public,5,20,0,aucune fiche
509,Fiche Fonction publique,Droit public,5,20,0,aucune fiche
510,Fiche technique _ La fonction publique (manuel droit de la fonction publique_,Droit public,5,60,0,aucune fiche
511,"Le Président de la République, le Gouvernement et la coordination interministérielle",Droit public,5,20,0,aucune fiche
512,Les autorités administratives indépendantes et les autorités publiques indépendantes,Droit public,5,20,0,aucune fiche
513,Les collectivités territoriales et la décentralisation,Droit public,5,20,0,aucune fiche
514,L’administration centrale de l’Etat,Droit public,5,20,0,aucune fiche
515,L’administration territoriale de l’Etat et la déconcentration,Droit public,5,20,0,aucune fiche
520,Autorités compétentes en matière de police administrative,Droit public,5,20,0,aucune fiche
521,"Corrigé L’ordre public, une notion évolutive _- Lina Dienakwiza-Lusakweno",Droit public,5,20,0,aucune fiche
522,Corrigé M. Fournier PA Droit 3009,Droit public,5,20,0,aucune fiche
523,Fiche Police adminsitrative,Droit public,5,20,0,aucune fiche
524,Le Pouvoir de Police Fiche Manuel Stirn et Aguila,Droit public,5,60,0,aucune fiche
525,L’ordre public,Droit public,5,20,0,aucune fiche
526,Police administrative,Droit public,5,20,0,aucune fiche
528,Autorités de police,Droit public,5,20,0,aucune fiche
529,Fiche _ La responsabilité administrative (Espagno 2A),Droit public,5,20,0,aucune fiche
530,Fiche _ Le règlement des litiges en dehors du juge administratif (Licence 2 Assas),Droit public,5,20,0,aucune fiche
531,Fiche _ la juridiction administrative (Espagnot 2A),Droit public,5,20,0,aucune fiche
532,Juridiction,Droit public,5,20,0,aucune fiche
533,La Constitution,Droit public,5,20,0,aucune fiche
534,La responsabilité administrative,Droit public,5,20,0,aucune fiche
535,Le Conseil d’Etat et les autres juridictions administratives organisation des juridictions _ la procédure administrative contentieuse _ les recours contentieux _ l’exécution des décisions des juridictions administratives,Droit public,5,60,0,aucune fiche
536,Les normes,Droit public,5,20,0,aucune fiche
537,PAG & PAS,Droit public,5,20,0,aucune fiche
538,Corrigé Maadi FOURNIER Service Public 0710,Droit public,5,20,0,aucune fiche
539,Fiche SP,Droit public,5,20,0,aucune fiche
540,Le service public,Droit public,5,20,0,aucune fiche
541,Définitions et typologie,Droit public,5,20,0,aucune fiche
542,Fiche - Convention européenne des droits de l_homme,Droit public,5,20,0,aucune fiche
543,Fiche droits garantis,Droit public,5,20,0,aucune fiche
544,Les juges et les droits fondamentaux_,Droit public,5,20,0,aucune fiche
545,Les sources des droits fondamentaux,Droit public,5,20,0,aucune fiche
546,Les traités internationaux sur les DF,Droit public,5,60,0,aucune fiche
547,Le contrat administratif,Droit public,5,20,0,aucune fiche
548,L’acte administratif unilatéral,Droit public,5,20,0,aucune fiche
579,Précisions Suc-Mella,Questions sociales,5,60,0,aucune fiche
580,HCSP-2025-DT-Planification écologique emplois-compétences_11sept11h-COUV,Questions sociales,5,20,0,aucune fiche
581,Pt2 Exécution contral L,Questions sociales,5,20,0,aucune fiche
582,"Antoine Foucher, Sortir du travail qui ne paie plus",Questions sociales,5,20,0,aucune fiche
583,La protection sociale_ définition et modèle,Questions sociales,5,20,0,aucune fiche
584,Le cadre juridique des relations du travail,Questions sociales,5,20,0,aucune fiche
585,Le travail et ses évolutions _ une crise du travail,Questions sociales,5,20,0,aucune fiche
586,Les grandes dates de la protection sociale,Questions sociales,5,20,0,aucune fiche
587,Chapitre 13 _ l’avenir du dialogue social,Questions sociales,5,20,0,aucune fiche
588,Fiche sur le CSE _ une instance unique,Questions sociales,5,20,0,aucune fiche
589,JE RAY TITRE 2,Questions sociales,5,20,0,aucune fiche
590,Démographie - Portrait social de la France,Questions sociales,5,20,0,aucune fiche
591,QS - Les grandes dates de la protection sociale,Questions sociales,5,20,0,aucune fiche
592,Séance 3 _ Un multilatéralisme en crise(s),Relations internationales,5,20,0,aucune fiche
593,Séance 4 _,Relations internationales,5,20,0,aucune fiche
594,Séance 5 _ Les transformations de la diplomatie _,Relations internationales,5,20,0,aucune fiche
630,ADM 7(1),Licence 2 - Semestre 3,5,20,0,aucune fiche
631,ADM 7(2),Licence 2 - Semestre 3,5,20,0,aucune fiche
632,ADM 7,Licence 2 - Semestre 3,5,20,0,aucune fiche
633,ADM 8(1),Licence 2 - Semestre 3,5,20,0,aucune fiche
634,ADM 8(2),Licence 2 - Semestre 3,5,20,0,aucune fiche
635,ADM 8(3),Licence 2 - Semestre 3,5,20,0,aucune fiche
636,ADM 8(4),Licence 2 - Semestre 3,5,20,0,aucune fiche
637,ADM 8,Licence 2 - Semestre 3,5,20,0,aucune fiche
638,ADM 9(1),Licence 2 - Semestre 3,5,20,0,aucune fiche
639,ADM 9(2),Licence 2 - Semestre 3,5,20,0,aucune fiche
640,ADM 9,Licence 2 - Semestre 3,5,20,0,aucune fiche
641,Copie de ADM 2,Licence 2 - Semestre 3,5,20,0,aucune fiche
642,Copy of ADM 12 - Les normes législatives et réglementaires,Licence 2 - Semestre 3,5,20,0,aucune fiche
643,Copy of ADM 7,Licence 2 - Semestre 3,5,20,0,aucune fiche
644,DAD_Conseils méthodologiques_2024-2025,Licence 2 - Semestre 3,5,20,0,aucune fiche
645,DROIT ADMINISTRATIF COMPLET,Licence 2 - Semestre 3,5,40,0,aucune fiche
646,JP cas pratique admin,Licence 2 - Semestre 3,5,20,0,aucune fiche
647,Récapitulatif majeures cas pratiques word,Licence 2 - Semestre 3,5,20,0,aucune fiche
648,gaja_fiches_2017_grands_arrets,Licence 2 - Semestre 3,5,20,0,aucune fiche
649,Fiche 1 - Les personnes publiques - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
650,Fiche 1 - Les personnes publiques,Licence 2 - Semestre 3,5,20,0,aucune fiche
651,Fiche 10 - Les normes internationales - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
652,Fiche 10 - Les normes internationales,Licence 2 - Semestre 3,5,20,0,aucune fiche
653,Fiche 2 - La definition de la police administrative - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
654,Fiche 2 - La definition de la police administrative,Licence 2 - Semestre 3,5,20,0,aucune fiche
655,Fiche 3 - L_exercice de la police administrative - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
656,Fiche 3 - L_exercice de la police administrative,Licence 2 - Semestre 3,5,20,0,aucune fiche
657,Fiche 4 - Le service public - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
658,Fiche 4 - Le service public,Licence 2 - Semestre 3,5,20,0,aucune fiche
659,Fiche 5 - Principes du service public - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
660,Fiche 5 - Principes du service public,Licence 2 - Semestre 3,5,20,0,aucune fiche
661,Fiche 6 - Principes du service public suite corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
662,Fiche 6 - Principes du service public suite,Licence 2 - Semestre 3,5,20,0,aucune fiche
663,Fiche 7 - Le juge administratif - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
664,Fiche 7 - Le juge administratif,Licence 2 - Semestre 3,5,20,0,aucune fiche
665,Fiche 8 - Le principe de legalite - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
666,Fiche 8 - Le principe de legalite,Licence 2 - Semestre 3,5,20,0,aucune fiche
667,Fiche 9 - Les normes constitutionnelles - corrige,Licence 2 - Semestre 3,5,20,0,aucune fiche
668,Fiche 9 - Les normes constitutionnelles,Licence 2 - Semestre 3,5,20,0,aucune fiche
669,"18,5_20 Emma Beilouny 2307817 galop 2 droit administratif word (1)",Licence 2 - Semestre 3,5,20,0,aucune fiche
670,"Copie de 18,5_20 Emma Beilouny 2307817 galop 2 droit administratif word (1)",Licence 2 - Semestre 3,5,20,0,aucune fiche
671,Corrigé-Catarina Cotic Belloube_TD_principe_légalité,Licence 2 - Semestre 3,5,20,0,aucune fiche
672,POLETTO Ana - DAD 1 - galop essai 1 - 2024-2025,Licence 2 - Semestre 3,5,20,0,aucune fiche
673,POLETTO Ana 2308834 - droit administratif 1 - galop essai 2,Licence 2 - Semestre 3,5,20,0,aucune fiche
674,Partiel_DAD_janv2023_MOUSSAOUI AKSEL_L2 num,Licence 2 - Semestre 3,5,20,0,aucune fiche
675,Partiel_DAD_janv2023_bonne_copie,Licence 2 - Semestre 3,5,20,0,aucune fiche
676,Partiel_DAD_janv2024_BEILOUNY EMMA _L2num,Licence 2 - Semestre 3,5,20,0,aucune fiche
677,Partiel_DAD_janv2024_CHOMBART RAPHAEL L2 num,Licence 2 - Semestre 3,5,20,0,aucune fiche
678,Partiel_DAD_janv2024_COTIC BELLOUBE CATARINA L2num,Licence 2 - Semestre 3,5,20,0,aucune fiche
679,Sujet_Droitadministratif1_janvier 2024(1),Licence 2 - Semestre 3,5,20,0,aucune fiche
680,Sujet_Droitadministratif1_janvier 2024,Licence 2 - Semestre 3,5,20,0,aucune fiche
681,Sujet_Droitadministratif1_janvier2023,Licence 2 - Semestre 3,5,20,0,aucune fiche
682,Sujet_galop2_DAD1,Licence 2 - Semestre 3,5,20,0,aucune fiche
683,Sujet_galop2_DAD1_2023_2024,Licence 2 - Semestre 3,5,20,0,aucune fiche
728,2307817_BEILOUNY EMMA L2 numérique en droit Janvier 2024 Anglais 1er semestre,Licence 2 - Semestre 3,5,20,0,aucune fiche
748,2200884_GUILLOCHON MAXIME L2 numérique en droit Janvier 2024 Histoire du droit des obligations,Licence 2 - Semestre 3,5,20,0,aucune fiche
749,2207021_COTIC BELLOUBE CATARINA L2 numérique en droit Janvier 2024 Histoire du droit des obligations,Licence 2 - Semestre 3,5,20,0,aucune fiche
750,2209364_DERVAUX JULES L2 numérique en droit Janvier 2024 Histoire du droit des obligations,Licence 2 - Semestre 3,5,20,0,aucune fiche
751,2209367_DJAZIRI SAIDA L2 numérique en droit Janvier 2023 Hist droit des oblig,Licence 2 - Semestre 3,5,20,0,aucune fiche
752,2307817_BEILOUNY EMMA L2 numérique en droit Janvier 2024 Histoire du droit des obligations,Licence 2 - Semestre 3,5,20,0,aucune fiche
794,2407000_FAHLOUN NELIA L2 numérique en droit Janvier 2025 Droit civil 1 (les obligations),Licence 2 - Semestre 3,5,20,0,aucune fiche
810,2307817_BEILOUNY EMMA L2 numérique en droit mai 2024 Anglais sem.2,Licence 2 - Semestre 4,5,20,0,aucune fiche
863,2207021_COTIC BELLOUBE CATARINA L2 numérique en droit Janvier 2024 Droit pénal,Licence 2 - Semestre 4,5,20,0,aucune fiche
864,2209053_CHOMBART RAPHAEL L2 numérique en droit Janvier 2024 Droit pénal,Licence 2 - Semestre 4,5,20,0,aucune fiche
865,2307817_BEILOUNY EMMA L2 numérique en droit Janvier 2024 Droit pénal,Licence 2 - Semestre 4,5,20,0,aucune fiche
942,2105036_BARAZNA MAXIME L2 numérique en droit mai 2024 Droit administratif 2,Licence 2 - Semestre 4,5,20,0,aucune fiche
943,2306463_NAIT-BOUDA SOFIAN L2 numérique en droit Mai 2025 Droit administratif 2(2),Licence 2 - Semestre 4,5,20,0,aucune fiche
944,2307817_BEILOUNY EMMA L2 numérique en droit mai 2024 Droit administratif 2,Licence 2 - Semestre 4,5,20,0,aucune fiche
945,2407000_FAHLOUN NELIA L2 numérique en droit Mai 2025 Droit administratif 2,Licence 2 - Semestre 4,5,20,0,aucune fiche
946,2410384_ Mai 2025 Droit administratif 2,Licence 2 - Semestre 4,5,20,0,aucune fiche
1013,2302854_GAZEAU LUCIE L2 numérique en droit Mai 2025 Droit civil 2 (les obligations),Licence 2 - Semestre 4,5,20,0,aucune fiche
1014,2306827_POULIQUEN INES L2 numérique en droit Mai 2025 Droit civil 2 (les obligations),Licence 2 - Semestre 4,5,20,0,aucune fiche
1015,2407000_FAHLOUN NELIA L2 numérique en droit Mai 2025 Droit civil 2 (les obligations),Licence 2 - Semestre 4,5,20,0,aucune fiche
1021,OUAHNON AVA MARINE  L2 numérique en droit Mai 2025 Droit civil 2 (les obligations),Licence 2 - Semestre 4,5,20,0,aucune fiche
1073,Bibliographie_DTR,Licence 3 - Semestre 5,5,20,0,aucune fiche
1074,Plandecours_DTR,Licence 3 - Semestre 5,5,60,0,aucune fiche
1075,Titre 1er,Licence 3 - Semestre 5,5,20,0,aucune fiche
1076,Titre IIII,Licence 3 - Semestre 5,5,20,0,aucune fiche
1077,Titre IV,Licence 3 - Semestre 5,5,20,0,aucune fiche
1078,titre II,Licence 3 - Semestre 5,5,20,0,aucune fiche
1079,2307817_BEILOUNY EMMA L3 numérique en droit Janvier 2025 Droit du travail 1 (relations individuelles de travail),Licence 3 - Semestre 5,5,60,0,aucune fiche
1080,Cours magistral DTR,Licence 3 - Semestre 5,5,60,0,aucune fiche
1081,DTR S1 - Introduction (I)(1),Licence 3 - Semestre 5,5,20,0,aucune fiche
1082,DTR S1 - Introduction (I),Licence 3 - Semestre 5,5,20,0,aucune fiche
1083,DTR S1,Licence 3 - Semestre 5,5,20,0,aucune fiche
1084,DTR S10,Licence 3 - Semestre 5,5,20,0,aucune fiche
1085,DTR S11,Licence 3 - Semestre 5,5,20,0,aucune fiche
1086,DTR S2 - Introduction (II),Licence 3 - Semestre 5,5,20,0,aucune fiche
1087,DTR S2,Licence 3 - Semestre 5,5,20,0,aucune fiche
1088,DTR S3,Licence 3 - Semestre 5,5,20,0,aucune fiche
1089,DTR S4 - Le choix du contrat de travail,Licence 3 - Semestre 5,5,20,0,aucune fiche
1090,DTR S4,Licence 3 - Semestre 5,5,20,0,aucune fiche
1091,DTR S5,Licence 3 - Semestre 5,5,20,0,aucune fiche
1092,DTR S6,Licence 3 - Semestre 5,5,20,0,aucune fiche
1093,DTR S7,Licence 3 - Semestre 5,5,20,0,aucune fiche
1094,DTR S8,Licence 3 - Semestre 5,5,20,0,aucune fiche
1095,DTR S9,Licence 3 - Semestre 5,5,20,0,aucune fiche
1105,2307817_BEILOUNY EMMA L3 numérique en droit Janvier 2025 Droit de l_union europeenne 1,Licence 3 - Semestre 5,5,20,0,aucune fiche
1127,2207021_COTIC BELLOUBE CATARINA L3 numérique en droit Janvier 2025 Droit des affaires 1 (droit des societes),Licence 3 - Semestre 5,5,20,0,aucune fiche
1157,1. DAB_1_avec_plan_complet,Licence 3 - Semestre 5,5,30,0,aucune fiche
1158,2. DBP semaine 2,Licence 3 - Semestre 5,5,20,0,aucune fiche
1159,3. DBP semaine 3,Licence 3 - Semestre 5,5,20,0,aucune fiche
1160,DBP semaine 4,Licence 3 - Semestre 5,5,20,0,aucune fiche
1161,DBP semaine 5,Licence 3 - Semestre 5,5,20,0,aucune fiche
1181,2101777_SEDIKI AZIZ L3 numérique en droit Janvier 2024 Procedure civile (1),Licence 3 - Semestre 5,5,20,0,aucune fiche
1182,NGETT315 FN-L3 NUMéRIQUE EN DROIT JANVIER 2022-PROCéDURE CIVILE,Licence 3 - Semestre 5,5,20,0,aucune fiche
1187,2207021_COTIC BELLOUBE CATARINA L3 numérique en droit Mai 2025 Procedure penale,Licence 3 - Semestre 6,5,20,0,aucune fiche
1188,2209337_CINA CARINE L3 numérique en droit Mai 2025 Procedure penale (1),Licence 3 - Semestre 6,5,20,0,aucune fiche
1201,2410797_DUGRAND PERRINE L3 numérique en droit Mai 2025 Anglais semestre 6,Licence 3 - Semestre 6,5,20,0,aucune fiche
1245,2209337_CINA CARINE L3 numérique en droit Mai 2025 Droit des affaires 2 (droit des societes) (2),Licence 3 - Semestre 6,5,20,0,aucune fiche
1246,2307817_BEILOUNY EMMA L3 numérique en droit Mai 2025 Droit des affaires 2 (droit des societes),Licence 3 - Semestre 6,5,20,0,aucune fiche
1273,Planducours_DUE2,Licence 3 - Semestre 6,5,60,0,aucune fiche
1275,DUE2_Cours_S1,Licence 3 - Semestre 6,5,60,0,aucune fiche
1276,DUE2_Cours_S10,Licence 3 - Semestre 6,5,60,0,aucune fiche
1277,DUE2_Cours_S11,Licence 3 - Semestre 6,5,60,0,aucune fiche
1278,DUE2_Cours_S12,Licence 3 - Semestre 6,5,60,0,aucune fiche
1279,DUE2_Cours_S2,Licence 3 - Semestre 6,5,60,0,aucune fiche
1280,DUE2_Cours_S3,Licence 3 - Semestre 6,5,60,0,aucune fiche
1281,DUE2_Cours_S4,Licence 3 - Semestre 6,5,60,0,aucune fiche
1299,2105484_PORRET RAPHAEL L3 numérique en droit mai 2024 Droit administratif des biens-1,Licence 3 - Semestre 6,5,20,0,aucune fiche
1300,2105484_PORRET RAPHAEL L3 numérique en droit mai 2024 Droit des affaires 2 (droit des societes)-1,Licence 3 - Semestre 6,5,20,0,aucune fiche
1301,2307817_BEILOUNY EMMA L3 numérique en droit Mai 2025 Droit administratif des biens,Licence 3 - Semestre 6,5,20,0,aucune fiche
1302,2309532_DEQUET CHRISTELLE L3 numérique en droit mai 2024 Droit administratif des biens (1),Licence 3 - Semestre 6,5,20,0,aucune fiche
1305,LN2024_LF_PLAN DU COURS,Licence 3 - Semestre 6,5,60,0,aucune fiche
1306,L3 - DLF,Licence 3 - Semestre 6,5,20,0,aucune fiche
1307,Cours DLF - S6 2,Licence 3 - Semestre 6,5,60,0,aucune fiche
1321,Finances publiques -- Frédéric Brigaud & Robin Degron & Vincent Uher -- 2025 -- Dunod -- d037c806e6c6331ebc5a778b3eb36466 -- Anna’s Archive,Livres et manuels,5,40,0,aucune fiche
1322,Le-droit-public-Truchet-Didier-Que-sais-je-_-PUF-1cf026a640be8aa8262407f6466eefca-Anna’s-Archive,Livres et manuels,5,60,0,aucune fiche
1,Le-droit-public-Truchet-Didier-Que-sais-je-_-PUF-1cf026a640be8aa8262407f6466eefca-Anna’s-Archive,Droit public,2,71,3,titre de fiche générique
3,"Droit et légistique, Léa(1)",Droit public,2,20,1,titre de fiche générique
7,"Droit et légistique, Léa",Droit public,2,20,1,titre de fiche générique
8,Fiche Droit et Légistique - Balthazar,Droit public,2,20,1,titre de fiche générique
10,Fiche Mel(1),Droit public,2,20,1,titre de fiche générique
11,Fiche Mel,Droit public,2,20,1,titre de fiche générique
13,LN2024_LF_PLAN DU COURS,Droit public,2,60,2,titre de fiche générique
14,L3 - DLF,Droit public,2,20,1,titre de fiche générique
15,Cours DLF - S6 2,Droit public,2,60,2,titre de fiche générique
18,Corrigé Composition Louise Foutrel (1),Droit public,2,30,4,titre de fiche générique
19,Jurisprudence du Conseil constitutionnel,Droit public,2,30,2,titre de fiche générique
20,Les arrêts,Droit public,2,20,1,titre de fiche générique
27,Introduction - Le contrôle du respect de la hiérarchie des normes - Lina Dienakwiza-Lusakweno,Droit public,2,23,2,titre de fiche générique
28,L_exigence de qualité des normes_,Droit public,2,24,2,titre de fiche générique
29,La hiérarchie des normes de droit de l’UE,Droit public,2,20,3,titre de fiche générique
30,Le contrôle de légalité de l’acte administratif,Droit public,2,20,2,titre de fiche générique
35,II- La dualité des ordres de juridictions,Droit public,2,29,3,titre de fiche générique
36,La répartition des compétences juridictionnelles entre juridictions administratives et juridictions judicaires,Droit public,2,30,3,titre de fiche générique
38,"Code général de la fonction publique, livre 1 _ résumé",Droit public,2,20,1,titre de fiche générique
39,Fiche Fonction publique,Droit public,2,20,1,titre de fiche générique
40,Fiche technique _ La fonction publique (manuel droit de la fonction publique_,Droit public,2,60,2,titre de fiche générique
41,"Le Président de la République, le Gouvernement et la coordination interministérielle",Droit public,2,27,2,titre de fiche générique
42,Les autorités administratives indépendantes et les autorités publiques indépendantes,Droit public,2,20,1,titre de fiche générique
44,L’administration centrale de l’Etat,Droit public,2,20,1,titre de fiche générique
45,L’administration territoriale de l’Etat et la déconcentration,Droit public,2,20,1,titre de fiche générique
50,Autorités compétentes en matière de police administrative,Droit public,2,20,1,titre de fiche générique
51,"Corrigé L’ordre public, une notion évolutive _- Lina Dienakwiza-Lusakweno",Droit public,2,20,1,titre de fiche générique
52,Corrigé M. Fournier PA Droit 3009,Droit public,2,20,1,titre de fiche générique
53,Fiche Police adminsitrative,Droit public,2,20,1,titre de fiche générique
55,Le Pouvoir de Police Fiche Manuel Stirn et Aguila,Droit public,2,60,2,titre de fiche générique
56,L’ordre public,Droit public,2,23,2,titre de fiche générique
57,Police administrative,Droit public,2,20,1,titre de fiche générique
59,Autorités de police,Droit public,2,23,2,titre de fiche générique
60,Fiche _ La responsabilité administrative (Espagno 2A),Droit public,2,28,9,titre de fiche générique
61,Fiche _ Le règlement des litiges en dehors du juge administratif (Licence 2 Assas),Droit public,2,27,6,titre de fiche générique
64,La Constitution,Droit public,2,23,1,titre de fiche générique
65,La responsabilité administrative,Droit public,2,30,2,titre de fiche générique
67,Les normes,Droit public,2,23,2,titre de fiche générique
70,Corrigé Maadi FOURNIER Service Public 0710,Droit public,2,20,1,titre de fiche générique
71,Fiche SP,Droit public,2,20,1,titre de fiche générique
72,Le service public,Droit public,2,20,1,titre de fiche générique
76,Les juges et les droits fondamentaux_,Droit public,2,30,2,titre de fiche générique
79,Le contrat administratif,Droit public,2,20,1,titre de fiche générique
80,L’acte administratif unilatéral,Droit public,2,20,1,titre de fiche générique
81,1. DAB_1_avec_plan_complet,Droit public,2,30,2,titre de fiche générique
82,2. DBP semaine 2,Droit public,2,20,1,titre de fiche générique
83,3. DBP semaine 3,Droit public,2,20,1,titre de fiche générique
84,DBP semaine 4,Droit public,2,20,1,titre de fiche générique
85,DBP semaine 5,Droit public,2,20,1,titre de fiche générique
86,ADM 1,Droit public,2,20,1,titre de fiche générique
88,ADM 10 - Les normes constitutionnelles,Droit public,2,20,1,titre de fiche générique
89,ADM 11 - Les normes internationales et européennes,Droit public,2,20,1,titre de fiche générique
90,ADM 12 - Les normes législatives et réglementaires,Droit public,2,20,1,titre de fiche générique
91,ADM 2(1),Droit public,2,20,1,titre de fiche générique
92,ADM 2,Droit public,2,20,1,titre de fiche générique
94,ADM 3,Droit public,2,20,1,titre de fiche générique
96,ADM 4,Droit public,2,20,1,titre de fiche générique
98,ADM 5,Droit public,2,20,1,titre de fiche générique
100,ADM 6(1),Droit public,2,20,1,titre de fiche générique
101,ADM 6(2),Droit public,2,20,1,titre de fiche générique
102,ADM 6,Droit public,2,20,1,titre de fiche générique
104,ADM 7(1),Droit public,2,20,1,titre de fiche générique
105,ADM 7(2),Droit public,2,20,1,titre de fiche générique
106,ADM 7,Droit public,2,20,1,titre de fiche générique
108,ADM 8(1),Droit public,2,20,1,titre de fiche générique
109,ADM 8(2),Droit public,2,20,1,titre de fiche générique
